,MD,Hook_load,WOB,RPM,Torque,Intake_pressure,ROP
1335,2934.22,72.75,0.0,0.0,0.0,0.0,23.39
1336,2934.22,68.05,0.0,0.0,0.0,0.0,23.39
1337,2934.22,65.93,0.0,0.0,0.0,0.0,23.39
1338,2934.22,65.03,0.0,0.0,0.0,0.0,23.39
1339,2934.22,64.61,0.0,0.0,0.0,0.0,23.39
1340,2934.22,64.3,0.0,0.0,0.0,0.0,23.39
1341,2934.22,63.63,0.0,0.0,0.0,59.65,23.39
1342,2934.22,63.56,0.0,0.0,0.0,84.85,23.39
1343,2934.22,62.86,0.0,0.0,0.0,101.38,23.39
1344,2934.22,62.32,0.0,0.0,0.0,107.66,23.39
1345,2934.22,61.87,0.0,0.0,0.0,110.59,23.39
1346,2934.22,62.19,0.0,0.0,0.0,111.94,23.39
1347,2934.22,62.13,0.0,0.0,0.0,112.38,23.39
1348,2934.22,61.78,0.0,0.0,0.0,112.52,23.39
1349,2934.22,61.95,0.0,0.0,0.0,112.5,23.39
1350,2934.22,62.38,0.0,0.0,0.0,112.46,23.39
1351,2934.22,62.4,0.0,0.0,0.0,112.47,23.39
1352,2934.22,63.03,0.0,26.62,0.94,112.47,23.39
1353,2934.22,68.9,0.0,49.68,1.79,112.39,23.39
1354,2934.22,75.83,0.0,49.68,2.04,112.86,23.39
1355,2934.22,79.53,0.0,49.79,2.04,113.32,23.39
1356,2934.22,80.68,0.0,49.79,2.23,113.54,23.39
1357,2934.22,81.15,0.0,49.89,2.12,113.42,23.39
1358,2934.22,81.52,0.0,50.0,1.88,113.27,23.39
1359,2934.22,81.18,0.0,50.0,2.02,113.12,23.39
1360,2934.22,81.34,0.0,50.0,2.11,113.06,23.39
1361,2934.22,81.69,0.0,49.89,2.02,113.08,23.39
1362,2934.22,80.92,0.0,50.09,2.02,112.99,23.39
1363,2934.22,80.9,0.0,50.0,1.91,113.03,23.39
1364,2934.22,80.91,0.0,49.89,1.92,113.01,23.39
1365,2934.22,80.9,0.0,49.89,1.94,112.94,23.39
1366,2934.22,81.2,0.0,50.0,2.02,112.84,23.39
1367,2934.22,81.11,0.0,49.89,2.05,112.67,23.39
1368,2934.22,81.26,0.0,49.89,2.04,112.63,23.39
1369,2934.22,81.18,0.0,49.89,1.96,112.48,23.39
1370,2934.22,80.88,0.0,49.79,2.17,112.5,23.39
1371,2934.22,81.01,0.0,49.89,2.12,112.35,23.39
1372,2934.22,80.83,0.0,49.79,2.14,112.27,23.39
1373,2934.22,80.67,0.0,49.79,2.15,112.5,23.39
1374,2934.22,80.96,0.0,49.68,2.28,112.54,23.39
1375,2934.22,81.2,0.0,49.79,2.07,113.27,23.39
1376,2934.22,81.23,0.0,49.89,1.6,113.52,23.39
1377,2934.22,81.67,0.0,49.89,1.68,114.04,23.39
1378,2934.22,81.91,0.0,50.0,1.91,113.78,23.39
1379,2934.22,81.42,0.0,49.68,2.25,113.56,23.39
1380,2934.22,81.56,0.0,49.79,1.83,113.56,23.39
1381,2934.22,81.49,0.0,49.79,1.93,113.66,23.39
1382,2934.22,81.29,0.0,49.89,2.05,113.77,23.39
1383,2934.22,81.39,0.0,49.79,2.16,113.49,23.39
1384,2934.22,81.55,0.0,49.89,2.07,113.26,23.39
1385,2934.22,81.87,0.0,49.79,2.3,112.94,23.39
1386,2934.22,81.83,0.0,49.89,2.08,112.87,23.39
1387,2934.22,80.45,0.0,50.27,1.12,113.05,23.39
1388,2934.22,80.05,0.0,49.89,1.63,113.51,23.39
1389,2934.22,80.55,0.0,49.89,1.67,113.63,23.39
1390,2934.22,81.42,0.0,49.89,1.68,113.68,23.39
1391,2934.22,79.92,0.0,50.0,1.79,114.42,23.39
1392,2934.22,78.23,0.0,49.79,2.16,116.93,23.39
1393,2934.22,75.72,0.0,49.79,2.05,119.08,23.39
1394,2934.22,74.12,0.0,49.89,2.07,121.65,23.39
1395,2934.22,73.26,0.0,49.68,2.24,123.59,23.39
1396,2934.28,73.5,0.0,49.68,2.34,123.74,23.39
1397,2934.28,73.1,0.0,49.79,2.19,123.83,23.39
1398,2934.34,71.99,0.0,49.68,2.36,124.96,23.39
1399,2934.47,70.93,0.0,49.79,2.08,127.59,23.39
1400,2934.47,70.51,0.0,49.79,2.07,129.33,23.39
1401,2934.53,69.75,0.0,49.79,2.04,130.08,23.39
1402,2934.53,68.97,0.0,49.79,2.08,132.02,23.39
1403,2934.53,69.56,0.0,49.89,1.98,132.03,23.39
1404,2934.6,69.76,0.0,49.68,2.15,131.72,23.39
1405,2934.6,69.01,0.0,49.79,2.22,130.78,23.39
1406,2934.66,69.03,0.0,49.89,1.93,130.48,23.39
1407,2934.72,69.38,0.0,50.09,1.59,130.38,23.39
1408,2934.72,69.62,0.0,49.89,1.9,130.12,23.39
1409,2934.79,69.93,0.0,50.09,1.77,130.1,23.39
1410,2934.79,69.67,0.0,50.0,1.93,130.2,23.39
1411,2934.85,68.56,0.0,49.89,1.93,131.27,23.39
1412,2934.91,67.86,0.0,49.89,2.01,132.81,23.39
1413,2934.91,67.73,0.0,50.0,1.86,133.2,23.39
1414,2934.98,67.02,0.0,50.09,1.75,133.44,23.39
1415,2934.98,67.25,0.0,50.0,1.94,133.18,23.39
1416,2935.04,67.39,0.0,49.89,1.99,132.55,16.22
1417,2935.1,68.14,0.0,50.0,1.74,132.08,16.22
1418,2935.1,68.4,0.0,49.89,2.04,132.44,16.22
1419,2935.1,68.74,0.0,49.89,2.11,131.99,16.22
1420,2935.17,68.97,0.0,49.89,2.0,130.95,16.22
1421,2935.17,69.11,0.0,49.79,2.01,131.02,16.22
1422,2935.17,69.54,0.0,49.89,1.94,130.72,16.22
1423,2935.17,70.63,0.0,50.0,1.78,129.73,16.22
1424,2935.23,71.0,0.0,49.79,2.21,128.04,16.22
1425,2935.29,71.46,0.0,49.68,2.28,128.1,16.22
1426,2935.29,71.51,0.0,49.57,2.09,128.12,16.22
1427,2935.36,71.55,0.0,49.79,1.86,127.96,16.22
1428,2935.36,70.78,0.0,49.89,1.83,128.29,16.22
1429,2935.42,71.28,0.0,50.0,1.65,129.17,16.22
1430,2935.42,70.3,0.0,50.0,1.79,129.65,16.22
1431,2935.48,70.28,0.0,50.0,1.85,130.44,16.22
1432,2935.48,70.08,0.0,49.89,2.01,131.04,16.22
1433,2935.55,70.12,0.0,49.89,2.11,131.56,16.22
1434,2935.55,70.44,0.0,49.79,2.3,131.99,16.22
1435,2935.61,70.27,0.0,49.68,2.36,131.99,16.22
1436,2935.61,69.97,0.0,49.57,2.35,132.12,16.22
1437,2935.67,69.82,0.0,49.68,2.25,132.22,16.22
1438,2935.67,70.13,0.0,49.57,2.16,132.12,16.22
1439,2935.67,69.93,0.0,49.68,2.2,131.94,16.22
1440,2935.67,70.35,0.0,49.68,2.11,130.78,16.22
